"Professor 65","Course 2646"
"Professor 65","Course 2721"
"Professor 66","Course 2507"
"Professor 66","Course 2610"
"Professor 66","Course 2785"
"Professor 67","Course 2614"
"Professor 67","Course 2679"
"Professor 67","Course 2548"
"Professor 67","Course 2642"
"Professor 67","Course 2712"
"Professor 67","Course 2656"
"Professor 68","Course 2550"
"Professor 68","Course 2621"
"Professor 68","Course 2540"
"Professor 69","Course 2586"
"Professor 69","Course 2614"
"Professor 69","Course 2604"
"Professor 69","Course 2685"
"Professor 69","Course 2526"
"Professor 69","Course 2644"
"Professor 70","Course 2559"
"Professor 70","Course 2633"
"Professor 70","Course 2702"
"Professor 71","Course 2776"
"Professor 71","Course 2769"
"Professor 71","Course 2664"
"Professor 72","Course 2577"
"Professor 72","Course 2742"
"Professor 72","Course 2600"
"Professor 73","Course 2503"
"Professor 73","Course 2573"
"Professor 73","Course 2670"
"Professor 74","Course 2780"
"Professor 74","Course 2604"
"Professor 74","Course 2591"
"Professor 75","Course 2600"
"Professor 75","Course 2626"
"Professor 75","Course 2704"
"Professor 75","Course 2766"
"Professor 75","Course 2671"
"Professor 76","Course 2693"
"Professor 76","Course 2619"
"Professor 76","Course 2650"
"Professor 76","Course 2707"
"Professor 76","Course 2677"
"Professor 77","Course 2709"
"Professor 77","Course 2782"
"Professor 77","Course 2551"
"Professor 78","Course 2513"
"Professor 78","Course 2594"
"Professor 78","Course 2744"
"Professor 78","Course 2702"
"Professor 78","Course 2534"
"Professor 79","Course 2768"
"Professor 79","Course 2710"
"Professor 79","Course 2572"
"Professor 79","Course 2748"
"Professor 80","Course 2756"
"Professor 80","Course 2724"
"Professor 80","Course 2537"
"Professor 80","Course 2574"
"Professor 80","Course 2654"
"Professor 80","Course 2513"
"Professor 81","Course 2658"
"Professor 81","Course 2680"
"Professor 81","Course 2586"
"Professor 81","Course 2584"
"Professor 81","Course 2682"
"Professor 82","Course 2654"
"Professor 82","Course 2648"
"Professor 82","Course 2675"
"Professor 82","Course 2548"
"Professor 82","Course 2541"
"Professor 83","Course 2630"
"Professor 83","Course 2775"
"Professor 83","Course 2532"
"Professor 83","Course 2628"
"Professor 84","Course 2591"
"Professor 84","Course 2624"
"Professor 84","Course 2611"
"Professor 84","Course 2564"
"Professor 84","Course 2550"
"Professor 85","Course 2635"
"Professor 85","Course 2504"
"Professor 85","Course 2581"
"Professor 85","Course 2720"
"Professor 85","Course 2662"
"Professor 85","Course 2619"
"Professor 86","Course 2530"
"Professor 86","Course 2564"
"Professor 86","Course 2716"
"Professor 86","Course 2585"
"Professor 87","Course 2554"
"Professor 87","Course 2698"
"Professor 87","Course 2598"
"Professor 87","Course 2636"
"Professor 87","Course 2517"
"Professor 88","Course 2588"
"Professor 88","Course 2537"
"Professor 88","Course 2513"
"Professor 89","Course 2633"
"Professor 89","Course 2722"
"Professor 89","Course 2563"
"Professor 89","Course 2615"
"Professor 89","Course 2658"
"Professor 90","Course 2734"
"Professor 90","Course 2782"
"Professor 90","Course 2524"
"Professor 90","Course 2725"
"Professor 91","Course 2782"
"Professor 91","Course 2739"
"Professor 91","Course 2687"
"Professor 91","Course 2601"
"Professor 92","Course 2740"
"Professor 92","Course 2796"
"Professor 92","Course 2737"
"Professor 92","Course 2543"
"Professor 92","Course 2734"
"Professor 93","Course 2681"
"Professor 93","Course 2563"
"Professor 93","Course 2552"
"Professor 93","Course 2645"
"Professor 93","Course 2705"
"Professor 94","Course 2791"
"Professor 94","Course 2712"
"Professor 94","Course 2543"
"Professor 95","Course 2697"
"Professor 95","Course 2529"
"Professor 95","Course 2571"
"Professor 95","Course 2684"
"Professor 96","Course 2501"
"Professor 96","Course 2729"
"Professor 96","Course 2735"
"Professor 97","Course 2720"
"Professor 97","Course 2643"
"Professor 97","Course 2689"
"Professor 98","Course 2635"
"Professor 98","Course 2550"
"Professor 98","Course 2646"
"Professor 98","Course 2739"
"Professor 98","Course 2676"
"Professor 98","Course 2627"
"Professor 99","Course 2648"
"Professor 99","Course 2530"
"Professor 99","Course 2564"
"Professor 99","Course 2558"
"Professor 99","Course 2663"
"Professor 100","Course 2710"
"Professor 100","Course 2644"
"Professor 100","Course 2746"
"Professor 100","Course 2751"
"Professor 100","Course 2539"
"Professor 101","Course 2763"
"Professor 101","Course 2669"
"Professor 101","Course 2695"
"Professor 102","Course 2704"
"Professor 102","Course 2634"
"Professor 102","Course 2517"
"Professor 102","Course 2675"
"Professor 102","Course 2695"
"Professor 103","Course 2743"
"Professor 103","Course 2597"
"Professor 103","Course 2731"
"Professor 103","Course 2693"
"Professor 103","Course 2610"
"Professor 104","Course 2792"
"Professor 104","Course 2744"
"Professor 104","Course 2598"
"Professor 104","Course 2728"
"Professor 105","Course 2740"
"Professor 105","Course 2587"
"Professor 105","Course 2752"
"Professor 105","Course 2569"
"Professor 105","Course 2715"
"Professor 106","Course 2779"
"Professor 106","Course 2532"
"Professor 106","Course 2643"
"Professor 106","Course 2599"
"Professor 106","Course 2704"
"Professor 107","Course 2580"
"Professor 107","Course 2678"
"Professor 107","Course 2712"
"Professor 107","Course 2789"
"Professor 107","Course 2540"
"Professor 108","Course 2775"
"Professor 108","Course 2650"
"Professor 108","Course 2674"
"Professor 108","Course 2553"
"Professor 108","Course 2584"
"Professor 109","Course 2688"
"Professor 109","Course 2675"
"Professor 109","Course 2756"
"Professor 109","Course 2766"
"Professor 109","Course 2661"
"Professor 110","Course 2745"
"Professor 110","Course 2520"
"Professor 110","Course 2626"
"Professor 110","Course 2579"
"Professor 111","Course 2788"
"Professor 111","Course 2682"
"Professor 111","Course 2561"
"Professor 111","Course 2791"
"Professor 111","Course 2640"
"Professor 112","Course 2598"
"Professor 112","Course 2776"
"Professor 112","Course 2771"
"Professor 112","Course 2742"
"Professor 113","Course 2699"
"Professor 113","Course 2601"
"Professor 113","Course 2583"
"Professor 114","Course 2696"
"Professor 114","Course 2630"
"Professor 114","Course 2604"
"Professor 114","Course 2633"
"Professor 114","Course 2658"
"Professor 114","Course 2597"
"Professor 115","Course 2726"
"Professor 115","Course 2585"
"Professor 115","Course 2646"
"Professor 115","Course 2687"
"Professor 115","Course 2737"
"Professor 115","Course 2788"
"Professor 116","Course 2716"
"Professor 116","Course 2741"
"Professor 116","Course 2638"
"Professor 116","Course 2721"
"Professor 117","Course 2524"
"Professor 117","Course 2533"
"Professor 117","Course 2616"
"Professor 117","Course 2629"
"Professor 118","Course 2525"
"Professor 118","Course 2732"
"Professor 118","Course 2773"
"Professor 118","Course 2643"
"Professor 119","Course 2630"
"Professor 119","Course 2771"
"Professor 119","Course 2647"
"Professor 120","Course 2713"
"Professor 120","Course 2523"
"Professor 120","Course 2717"
"Professor 120","Course 2556"
"Professor 121","Course 2706"
"Professor 121","Course 2639"
"Professor 121","Course 2652"
"Professor 121","Course 2657"
"Professor 121","Course 2693"
"Professor 122","Course 2713"
"Professor 122","Course 2662"
"Professor 122","Course 2755"
"Professor 122","Course 2661"
"Professor 123","Course 2523"
"Professor 123","Course 2668"
"Professor 123","Course 2692"
"Professor 123","Course 2566"
"Professor 123","Course 2685"
"Professor 124","Course 2570"
"Professor 124","Course 2790"
"Professor 124","Course 2648"
"Professor 124","Course 2699"
"Professor 124","Course 2515"
"Professor 125","Course 2688"
"Professor 125","Course 2591"
"Professor 125","Course 2704"
"Professor 125","Course 2619"
"Professor 125","Course 2638"
"Professor 126","Course 2688"
"Professor 126","Course 2701"
"Professor 126","Course 2586"
"Professor 127","Course 2505"
"Professor 127","Course 2774"
"Professor 127","Course 2541"
"Professor 128","Course 2720"
"Professor 128","Course 2799"
"Professor 128","Course 2600"
"Professor 128","Course 2506"
"Professor 128","Course 2726"
"Professor 129","Course 2792"
"Professor 129","Course 2757"
"Professor 129","Course 2624"
"Professor 130","Course 2655"
"Professor 130","Course 2735"
"Professor 130","Course 2550"
"Professor 131","Course 2622"
"Professor 131","Course 2792"
"Professor 131","Course 2798"
"Professor 131","Course 2735"
"Professor 132","Course 2597"
"Professor 132","Course 2722"
"Professor 132","Course 2548"
"Professor 132","Course 2644"
"Professor 133","Course 2515"
"Professor 133","Course 2689"
"Professor 133","Course 2767"
"Professor 133","Course 2511"
"Professor 133","Course 2545"
"Professor 133","Course 2693"
"Professor 134","Course 2714"
"Professor 134","Course 2739"
"Professor 134","Course 2746"
"Professor 134","Course 2665"
"Professor 134","Course 2569"
"Professor 135","Course 2709"
"Professor 135","Course 2767"
"Professor 135","Course 2610"
"Professor 135","Course 2663"
"Professor 135","Course 2671"
"Professor 136","Course 2688"
"Professor 136","Course 2541"
"Professor 136","Course 2578"
"Professor 136","Course 2720"
"Professor 137","Course 2689"
"Professor 137","Course 2689"
"Professor 137","Course 2771"
"Professor 137","Course 2545"
"Professor 137","Course 2746"
"Professor 138","Course 2743"
"Professor 138","Course 2695"
"Professor 138","Course 2630"
"Professor 138","Course 2604"
"Professor 139","Course 2663"
"Professor 139","Course 2579"
"Professor 139","Course 2706"
"Professor 139","Course 2597"
"Professor 139","Course 2743"
"Professor 140","Course 2773"
"Professor 140","Course 2774"
"Professor 140","Course 2635"
"Professor 141","Course 2551"
"Professor 141","Course 2514"
"Professor 141","Course 2718"
"Professor 142","Course 2575"
"Professor 142","Course 2622"
"Professor 142","Course 2558"
"Professor 142","Course 2519"
"Professor 142","Course 2518"
"Professor 142","Course 2585"
"Professor 143","Course 2593"
"Professor 143","Course 2677"
"Professor 143","Course 2682"
"Professor 143","Course 2670"
"Professor 143","Course 2749"
"Professor 144","Course 2679"
"Professor 144","Course 2740"
"Professor 144","Course 2524"
"Professor 144","Course 2777"
"Professor 144","Course 2721"
"Professor 145","Course 2713"
"Professor 145","Course 2679"
"Professor 145","Course 2648"
"Professor 145","Course 2694"
"Professor 146","Course 2530"
"Professor 146","Course 2745"
"Professor 146","Course 2685"
"Professor 146","Course 2543"
"Professor 146","Course 2584"
"Professor 147","Course 2608"
"Professor 147","Course 2522"
"Professor 147","Course 2791"
"Professor 147","Course 2734"
"Professor 148","Course 2611"
"Professor 148","Course 2698"
"Professor 148","Course 2664"
"Professor 149","Course 2505"
"Professor 149","Course 2533"
"Professor 149","Course 2539"
"Professor 149","Course 2767"
"Professor 149","Course 2549"
"Professor 150","Course 2723"
"Professor 150","Course 2799"
"Professor 150","Course 2759"
"Professor 150","Course 2672"
"Professor 150","Course 2689"
"Professor 151","Course 2786"
"Professor 151","Course 2512"
"Professor 151","Course 2746"
"Professor 151","Course 2535"
"Professor 151","Course 2762"
"Professor 151","Course 2520"
"Professor 152","Course 2546"
"Professor 152","Course 2728"
"Professor 152","Course 2677"
"Professor 152","Course 2562"
"Professor 153","Course 2767"
"Professor 153","Course 2576"
"Professor 153","Course 2627"
"Professor 153","Course 2614"
"Professor 153","Course 2501"
"Professor 154","Course 2539"
"Professor 154","Course 2659"
"Professor 154","Course 2544"
"Professor 154","Course 2557"
"Professor 154","Course 2796"
"Professor 154","Course 2613"
"Professor 155","Course 2586"
"Professor 155","Course 2501"
"Professor 155","Course 2707"
"Professor 155","Course 2740"
"Professor 155","Course 2508"
"Professor 156","Course 2795"
"Professor 156","Course 2587"
"Professor 156","Course 2696"
"Professor 157","Course 2742"
"Professor 157","Course 2654"
"Professor 157","Course 2638"
"Professor 158","Course 2758"
"Professor 158","Course 2799"
"Professor 158","Course 2584"
"Professor 159","Course 2665"
"Professor 159","Course 2747"
"Professor 159","Course 2613"
"Professor 159","Course 2675"
"Professor 160","Course 2735"
"Professor 160","Course 2789"
"Professor 160","Course 2776"
"Professor 160","Course 2631"
"Professor 160","Course 2659"
"Professor 160","Course 2731"
"Professor 161","Course 2514"
"Professor 161","Course 2616"
"Professor 161","Course 2687"
"Professor 161","Course 2671"
"Professor 161","Course 2758"
"Professor 162","Course 2690"
"Professor 162","Course 2563"
"Professor 162","Course 2537"
"Professor 162","Course 2791"
"Professor 163","Course 2504"
"Professor 163","Course 2785"
"Professor 163","Course 2518"
"Professor 164","Course 2770"
"Professor 164","Course 2593"
"Professor 164","Course 2634"
"Professor 164","Course 2694"
"Professor 165","Course 2703"
"Professor 165","Course 2541"
"Professor 165","Course 2581"
"Professor 165","Course 2663"
"Professor 166","Course 2624"
"Professor 166","Course 2560"
"Professor 166","Course 2587"
"Professor 167","Course 2742"
"Professor 167","Course 2670"
"Professor 167","Course 2504"
"Professor 167","Course 2645"
"Professor 167","Course 2723"
"Professor 167","Course 2662"
"Professor 168","Course 2511"
"Professor 168","Course 2748"
"Professor 168","Course 2578"
"Professor 168","Course 2792"
"Professor 168","Course 2749"
"Professor 168","Course 2717"
"Professor 169","Course 2591"
"Professor 169","Course 2593"
"Professor 169","Course 2591"
"Professor 169","Course 2505"
"Professor 170","Course 2623"
"Professor 170","Course 2630"
"Professor 170","Course 2749"
"Professor 171","Course 2628"
"Professor 171","Course 2715"
"Professor 171","Course 2579"
"Professor 171","Course 2505"
"Professor 171","Course 2789"
"Professor 172","Course 2654"
"Professor 172","Course 2639"
"Professor 172","Course 2519"
"Professor 172","Course 2791"
"Professor 173","Course 2565"
"Professor 173","Course 2502"
"Professor 173","Course 2651"
"Professor 174","Course 2511"
"Professor 174","Course 2640"
"Professor 174","Course 2788"
"Professor 175","Course 2599"
"Professor 175","Course 2767"
"Professor 175","Course 2793"
"Professor 176","Course 2757"
"Professor 176","Course 2548"
"Professor 176","Course 2760"
"Professor 176","Course 2529"
"Professor 177","Course 2711"
"Professor 177","Course 2781"
"Professor 177","Course 2597"
"Professor 177","Course 2687"
"Professor 177","Course 2538"
"Professor 177","Course 2722"
"Professor 178","Course 2778"
"Professor 178","Course 2507"
"Professor 178","Course 2503"
"Professor 178","Course 2582"
"Professor 178","Course 2710"
"Professor 178","Course 2796"
"Professor 179","Course 2668"
"Professor 179","Course 2564"
"Professor 179","Course 2760"
"Professor 180","Course 2674"
"Professor 180","Course 2677"
"Professor 180","Course 2776"
"Professor 180","Course 2575"
"Professor 180","Course 2639"
"Professor 181","Course 2684"
"Professor 181","Course 2635"
"Professor 181","Course 2502"
"Professor 181","Course 2523"
"Professor 181","Course 2621"
"Professor 181","Course 2533"
"Professor 182","Course 2681"
"Professor 182","Course 2519"
"Professor 182","Course 2728"
"Professor 182","Course 2564"
"Professor 183","Course 2526"
"Professor 183","Course 2686"
"Professor 183","Course 2590"
"Professor 183","Course 2740"
"Professor 183","Course 2761"
"Professor 184","Course 2503"
"Professor 184","Course 2503"
"Professor 184","Course 2533"
"Professor 184","Course 2516"
"Professor 185","Course 2722"
"Professor 185","Course 2556"
"Professor 185","Course 2729"
"Professor 185","Course 2605"
"Professor 185","Course 2532"
"Professor 186","Course 2524"
"Professor 186","Course 2509"
"Professor 186","Course 2792"
"Professor 186","Course 2686"
"Professor 186","Course 2652"
"Professor 187","Course 2574"
"Professor 187","Course 2566"
"Professor 187","Course 2525"
"Professor 188","Course 2603"
"Professor 188","Course 2555"
"Professor 188","Course 2673"
"Professor 188","Course 2539"
"Professor 188","Course 2601"
"Professor 188","Course 2589"
"Professor 189","Course 2593"
"Professor 189","Course 2726"
"Professor 189","Course 2575"
"Professor 190","Course 2617"
"Professor 190","Course 2765"
"Professor 190","Course 2588"
"Professor 190","Course 2531"
"Professor 190","Course 2558"
"Professor 191","Course 2535"
"Professor 191","Course 2600"
"Professor 191","Course 2643"
"Professor 191","Course 2560"
"Professor 192","Course 2644"
"Professor 192","Course 2744"
"Professor 192","Course 2575"
"Professor 192","Course 2753"
"Professor 192","Course 2776"
"Professor 192","Course 2728"
"Professor 193","Course 2596"
"Professor 193","Course 2711"
"Professor 193","Course 2569"
"Professor 193","Course 2631"
"Professor 193","Course 2799"
"Professor 194","Course 2506"
"Professor 194","Course 2706"
"Professor 194","Course 2524"
"Professor 195","Course 2740"
"Professor 195","Course 2552"
"Professor 195","Course 2534"
"Professor 195","Course 2543"
"Professor 196","Course 2588"
"Professor 196","Course 2787"
"Professor 196","Course 2632"
"Professor 196","Course 2566"
"Professor 197","Course 2761"
"Professor 197","Course 2709"
"Professor 197","Course 2757"
"Professor 197","Course 2672"
"Professor 197","Course 2546"
"Professor 197","Course 2505"
"Professor 198","Course 2762"
"Professor 198","Course 2724"
"Professor 198","Course 2686"
"Professor 198","Course 2660"
"Professor 198","Course 2652"
"Professor 198","Course 2551"
"Professor 199","Course 2707"
"Professor 199","Course 2515"
"Professor 199","Course 2597"
"Professor 200","Course 2764"
"Professor 200","Course 2772"
"Professor 200","Course 2614"
"Professor 201","Course 2774"
"Professor 201","Course 2799"
"Professor 201","Course 2737"
"Professor 201","Course 2636"
"Professor 202","Course 2721"
"Professor 202","Course 2735"
"Professor 202","Course 2642"
"Professor 203","Course 2661"
"Professor 203","Course 2552"
"Professor 203","Course 2662"
"Professor 203","Course 2611"
"Professor 204","Course 2641"
"Professor 204","Course 2510"
"Professor 204","Course 2592"
"Professor 204","Course 2766"
"Professor 204","Course 2623"
"Professor 204","Course 2585"
"Professor 205","Course 2754"
"Professor 205","Course 2696"
"Professor 205","Course 2713"
"Professor 205","Course 2520"
"Professor 205","Course 2506"
"Professor 205","Course 2690"
"Professor 206","Course 2565"
"Professor 206","Course 2672"
"Professor 206","Course 2503"
"Professor 206","Course 2800"
"Professor 206","Course 2625"
"Professor 206","Course 2599"
"Professor 207","Course 2685"
"Professor 207","Course 2689"
"Professor 207","Course 2502"
"Professor 208","Course 2572"
"Professor 208","Course 2757"
"Professor 208","Course 2721"
"Professor 208","Course 2750"
"Professor 208","Course 2672"
"Professor 209","Course 2721"
"Professor 209","Course 2548"
"Professor 209","Course 2602"
"Professor 210","Course 2599"
"Professor 210","Course 2652"
"Professor 210","Course 2665"
"Professor 210","Course 2734"
"Professor 210","Course 2733"
"Professor 210","Course 2764"
"Professor 211","Course 2724"
"Professor 211","Course 2737"
"Professor 211","Course 2674"
"Professor 211","Course 2527"
"Professor 211","Course 2607"
"Professor 211","Course 2760"
"Professor 212","Course 2745"
"Professor 212","Course 2550"
"Professor 212","Course 2731"
"Professor 212","Course 2596"
"Professor 212","Course 2716"
"Professor 213","Course 2701"
"Professor 213","Course 2548"
"Professor 213","Course 2690"
"Professor 213","Course 2602"
"Professor 214","Course 2677"
"Professor 214","Course 2552"
"Professor 214","Course 2767"
"Professor 215","Course 2612"
"Professor 215","Course 2635"
"Professor 215","Course 2652"
"Professor 215","Course 2509"
"Professor 215","Course 2549"
"Professor 215","Course 2596"
"Professor 216","Course 2566"
"Professor 216","Course 2620"
"Professor 216","Course 2504"
"Professor 216","Course 2547"
"Professor 217","Course 2640"
"Professor 217","Course 2686"
"Professor 217","Course 2539"
"Professor 218","Course 2767"
"Professor 218","Course 2797"
"Professor 218","Course 2589"
"Professor 218","Course 2540"
"Professor 218","Course 2532"
"Professor 218","Course 2522"
"Professor 219","Course 2523"
"Professor 219","Course 2550"
"Professor 219","Course 2569"
"Professor 220","Course 2605"
"Professor 220","Course 2690"
"Professor 220","Course 2547"
"Professor 220","Course 2534"
"Professor 220","Course 2647"
"Professor 220","Course 2530"
"Professor 221","Course 2588"
"Professor 221","Course 2517"
"Professor 221","Course 2761"
"Professor 221","Course 2611"
"Professor 221","Course 2551"
"Professor 222","Course 2761"
"Professor 222","Course 2755"
"Professor 222","Course 2546"
"Professor 222","Course 2656"
"Professor 223","Course 2547"
"Professor 223","Course 2756"
"Professor 223","Course 2539"
"Professor 223","Course 2789"
"Professor 223","Course 2565"
"Professor 223","Course 2516"
"Professor 224","Course 2574"
"Professor 224","Course 2514"
"Professor 224","Course 2644"
"Professor 224","Course 2583"
